X,Y,Name,description
66.9470833333333,-12.3083166666667,incois_1129 Surfacing,<b>12°18.499'S 66°56.825'E<br/>Time of GPS Position: 2025-01-05 02:25:44<br/>Connect time: 2025-01-05 02:34:13<br/>Mission: incois.mi<br/>Segment: 0071.0057<br/>Reason: pitch not commanded<br/></b>
66.9459833333333,-12.2765166666667,incois_1129 Surfacing,<b>12°16.591'S 66°56.759'E<br/>Time of GPS Position: 2025-01-05 08:57:54<br/>Connect time: 2025-01-05 08:58:20<br/>Mission: incois.mi<br/>Segment: 0071.0058<br/>Reason: no comms for a while<br/></b>
66.95415,-12.2429,incois_1129 Surfacing,<b>12°14.574'S 66°57.249'E<br/>Time of GPS Position: 2025-01-05 14:59:29<br/>Connect time: 2025-01-05 14:59:55<br/>Mission: incois.mi<br/>Segment: 0071.0060<br/>Reason: pitch not commanded<br/></b>
66.9589833333333,-12.2101833333333,incois_1129 Surfacing,<b>12°12.611'S 66°57.539'E<br/>Time of GPS Position: 2025-01-05 21:10:29<br/>Connect time: 2025-01-05 21:10:41<br/>Mission: incois.mi<br/>Segment: 0071.0062<br/>Reason: pitch not commanded<br/></b>
66.9589833333333,-12.2101833333333,incois_1129 Surfacing,<b>12°12.611'S 66°57.539'E<br/>Time of GPS Position: 2025-01-05 21:10:29<br/>Connect time: 2025-01-05 21:15:28<br/>Mission: incois.mi<br/>Segment: 0071.0063<br/>Reason: pitch not commanded<br/></b>
66.9612666666667,-12.1788333333333,incois_1129 Surfacing,<b>12°10.73'S 66°57.676'E<br/>Time of GPS Position: 2025-01-06 03:14:59<br/>Connect time: 2025-01-06 03:15:24<br/>Mission: incois.mi<br/>Segment: 0071.0064<br/>Reason: pitch not commanded<br/></b>
66.9658333333333,-12.15335,incois_1129 Surfacing,<b>12°09.201'S 66°57.95'E<br/>Time of GPS Position: 2025-01-06 09:09:59<br/>Connect time: 2025-01-06 09:10:08<br/>Mission: incois.mi<br/>Segment: 0071.0066<br/>Reason: pitch not commanded<br/></b>
66.9782166666667,-12.12525,incois_1129 Surfacing,<b>12°07.515'S 66°58.693'E<br/>Time of GPS Position: 2025-01-06 15:10:24<br/>Connect time: 2025-01-06 15:10:35<br/>Mission: incois.mi<br/>Segment: 0071.0068<br/>Reason: pitch not commanded<br/></b>
66.9837166666667,-12.0935333333333,incois_1129 Surfacing,<b>12°05.612'S 66°59.023'E<br/>Time of GPS Position: 2025-01-06 21:06:19<br/>Connect time: 2025-01-06 21:06:32<br/>Mission: incois.mi<br/>Segment: 0071.0070<br/>Reason: pitch not commanded<br/></b>
66.9931166666667,-12.0641833333333,incois_1129 Surfacing,<b>12°03.851'S 66°59.587'E<br/>Time of GPS Position: 2025-01-07 03:29:28<br/>Connect time: 2025-01-07 03:31:13<br/>Mission: incois.mi<br/>Segment: 0071.0072<br/>Reason: no comms for a while<br/></b>
66.9931166666667,-12.0641833333333,incois_1129 Surfacing,<b>12°03.851'S 66°59.587'E<br/>Time of GPS Position: 2025-01-07 03:29:29<br/>Connect time: 2025-01-07 03:39:46<br/>Mission: incois.mi<br/>Segment: 0071.0073<br/>Reason: no comms for a while<br/></b>
66.9992833333333,-12.0428333333333,incois_1129 Surfacing,<b>12°02.57'S 66°59.957'E<br/>Time of GPS Position: 2025-01-07 09:35:54<br/>Connect time: 2025-01-07 09:36:28<br/>Mission: incois.mi<br/>Segment: 0071.0074<br/>Reason: pitch not commanded<br/></b>
66.9992833333333,-12.0428333333333,incois_1129 Surfacing,<b>12°02.57'S 66°59.957'E<br/>Time of GPS Position: 2025-01-07 09:35:55<br/>Connect time: 2025-01-07 09:45:11<br/>Mission: incois.mi<br/>Segment: 0071.0075<br/>Reason: pitch not commanded<br/></b>
66.9987666666667,-12.0151333333333,incois_1129 Surfacing,<b>12°00.908'S 66°59.926'E<br/>Time of GPS Position: 2025-01-07 15:49:30<br/>Connect time: 2025-01-07 15:49:41<br/>Mission: incois.mi<br/>Segment: 0071.0076<br/>Reason: pitch not commanded<br/></b>
