Longitude,Latitude,DateTime
88.78685,1.96638333333333,2024-05-31 07:18:29
88.7977666666667,1.92003333333333,2024-05-31 12:47:29
88.7977666666667,1.92003333333333,2024-05-31 12:47:29
88.8113166666667,1.87516666666667,2024-05-31 18:07:54
88.8113166666667,1.87516666666667,2024-05-31 18:07:54
88.82255,1.83183333333333,2024-05-31 23:50:53
88.82255,1.83183333333333,2024-05-31 23:50:53
88.8304166666667,1.78575,2024-06-01 05:32:25
88.8304166666667,1.78575,2024-06-01 05:32:25
88.8263666666667,1.73086666666667,2024-06-01 11:22:28
88.8263666666667,1.73086666666667,2024-06-01 11:22:29
88.8231833333333,1.67718333333333,2024-06-01 17:25:24
88.8231833333333,1.67718333333333,2024-06-01 17:25:24
88.8231833333333,1.67718333333333,2024-06-01 17:25:24
88.8214166666667,1.62983333333333,2024-06-01 23:21:54
88.8214166666667,1.62983333333333,2024-06-01 23:21:54
88.8214166666667,1.62983333333333,2024-06-01 23:21:55
88.81195,1.57945,2024-06-02 05:22:25
88.81195,1.57945,2024-06-02 05:22:25
88.8104666666667,1.5303,2024-06-02 11:26:28
88.8104666666667,1.5303,2024-06-02 11:26:29
88.8053,1.47458333333333,2024-06-02 17:37:00
88.8053,1.47458333333333,2024-06-02 17:37:00
88.8055666666667,1.42358333333333,2024-06-03 00:00:54
88.8055666666667,1.42358333333333,2024-06-03 00:00:54
88.7988,1.36285,2024-06-03 06:18:30
88.7988,1.36285,2024-06-03 06:18:30
88.79715,1.30746666666667,2024-06-03 12:25:19
88.79265,1.2396,2024-06-03 18:42:24
88.79265,1.2396,2024-06-03 18:42:24
88.7877,1.1808,2024-06-04 00:58:59
88.7877,1.1808,2024-06-04 00:59:00
88.778,1.12013333333333,2024-06-04 07:18:29
88.778,1.12013333333333,2024-06-04 07:18:30
88.7751833333333,1.06951666666667,2024-06-04 13:37:23
88.7751833333333,1.06951666666667,2024-06-04 13:37:24
88.7706666666667,1.00715,2024-06-04 20:01:59
88.7706666666667,1.00715,2024-06-04 20:01:59
88.7706666666667,1.00715,2024-06-04 20:02:00
88.7807666666667,0.955916666666667,2024-06-05 02:39:28
88.7807666666667,0.955916666666667,2024-06-05 02:39:28
88.7936166666667,0.902833333333333,2024-06-05 09:01:54
88.7936166666667,0.902833333333333,2024-06-05 09:01:54
88.80515,0.853566666666667,2024-06-05 15:27:29
88.80515,0.853566666666667,2024-06-05 15:27:29
88.8277833333333,0.8018,2024-06-05 21:52:03
88.8277833333333,0.8018,2024-06-05 21:52:03
88.8439833333333,0.757016666666667,2024-06-06 04:19:49
88.8439833333333,0.757016666666667,2024-06-06 04:19:49
88.8439833333333,0.757016666666667,2024-06-06 04:19:49
88.864,0.7051,2024-06-06 10:45:49
88.864,0.7051,2024-06-06 10:45:49
88.864,0.7051,2024-06-06 10:45:49
88.88465,0.657816666666667,2024-06-06 17:20:03
88.9118666666667,0.611566666666667,2024-06-06 23:42:00
88.9118666666667,0.611566666666667,2024-06-06 23:42:00
88.9118666666667,0.611566666666667,2024-06-06 23:42:01
88.9187,0.5622,2024-06-07 06:01:54
88.9187,0.5622,2024-06-07 06:01:54
88.9281,0.509083333333333,2024-06-07 12:20:59
88.9281,0.509083333333333,2024-06-07 12:20:59
88.9378833333333,0.456683333333333,2024-06-07 19:02:24
88.9378833333333,0.456683333333333,2024-06-07 19:02:24
88.9522,0.4146,2024-06-08 01:24:29
88.9522,0.4146,2024-06-08 01:24:29
88.9678666666667,0.366366666666667,2024-06-08 07:56:00
88.9678666666667,0.366366666666667,2024-06-08 07:56:00
88.9678666666667,0.366366666666667,2024-06-08 07:56:00
88.97255,0.31615,2024-06-08 14:20:49
88.97255,0.31615,2024-06-08 14:20:49
88.97255,0.31615,2024-06-08 14:20:49
88.9818166666667,0.26495,2024-06-08 20:37:28
88.9818166666667,0.26495,2024-06-08 20:37:29
88.9949166666667,0.215383333333333,2024-06-09 03:06:24
88.9949166666667,0.215383333333333,2024-06-09 03:06:24
89.0011333333333,0.168333333333333,2024-06-09 09:22:29
89.0011333333333,0.168333333333333,2024-06-09 09:22:29
89.0011333333333,0.168333333333333,2024-06-09 09:22:29
88.9934833333333,0.117966666666667,2024-06-09 15:49:54
88.9934833333333,0.117966666666667,2024-06-09 15:49:54
88.9880666666667,0.070633333333333,2024-06-09 22:14:00
88.9880666666667,0.070633333333333,2024-06-09 22:14:00
88.98605,0.027416666666667,2024-06-10 04:40:30
88.98605,0.027416666666667,2024-06-10 04:40:30
88.9761333333333,-0.01,2024-06-10 11:12:59
88.9761333333333,-0.01,2024-06-10 11:13:00
88.9720166666667,-0.043,2024-06-10 17:38:19
88.9720166666667,-0.043,2024-06-10 17:38:19
88.9658833333333,-0.07945,2024-06-11 00:11:58
88.9658833333333,-0.07945,2024-06-11 00:11:59
88.9557333333333,-0.096733333333333,2024-06-11 06:42:57
88.9557333333333,-0.096733333333333,2024-06-11 06:42:57
88.9448833333333,-0.132333333333333,2024-06-11 12:57:59
88.9448833333333,-0.132333333333333,2024-06-11 12:58:00
88.9370166666667,-0.160783333333333,2024-06-11 19:14:59
88.9370166666667,-0.160783333333333,2024-06-11 19:15:00
88.9342,-0.19625,2024-06-12 01:40:24
88.9288,-0.2259,2024-06-12 08:06:49
88.9288,-0.2259,2024-06-12 08:06:50
88.9254833333333,-0.261033333333333,2024-06-12 14:28:49
88.9254833333333,-0.261033333333333,2024-06-12 14:28:49
88.9217666666667,-0.293366666666667,2024-06-12 20:50:03
88.9217666666667,-0.293366666666667,2024-06-12 20:50:03
88.9217666666667,-0.293366666666667,2024-06-12 20:50:03
88.9173666666667,-0.33445,2024-06-13 03:15:58
88.9173666666667,-0.33445,2024-06-13 03:15:59
88.9192166666667,-0.375016666666667,2024-06-13 09:54:29
88.9192166666667,-0.375016666666667,2024-06-13 09:54:29
88.9151666666667,-0.410733333333333,2024-06-13 16:24:58
88.9151666666667,-0.410733333333333,2024-06-13 16:24:59
88.9151666666667,-0.410733333333333,2024-06-13 16:24:59
88.9108833333333,-0.439833333333333,2024-06-13 23:18:58
88.9108833333333,-0.439833333333333,2024-06-13 23:18:58
88.9108833333333,-0.439833333333333,2024-06-13 23:18:59
88.8949,-0.46275,2024-06-14 05:46:54
88.8949,-0.46275,2024-06-14 05:46:54
88.8867166666667,-0.491766666666667,2024-06-14 12:05:24
88.8867166666667,-0.491766666666667,2024-06-14 12:05:25
88.88415,-0.520033333333333,2024-06-14 18:46:24
88.88415,-0.520033333333333,2024-06-14 18:46:24
88.8748333333333,-0.549916666666667,2024-06-15 01:07:59
88.8748333333333,-0.549916666666667,2024-06-15 01:08:00
88.8655833333333,-0.580116666666667,2024-06-15 07:35:54
88.8655833333333,-0.580116666666667,2024-06-15 07:35:54
88.8554833333333,-0.612316666666667,2024-06-15 14:06:29
88.8554833333333,-0.612316666666667,2024-06-15 14:06:29
88.8554833333333,-0.612316666666667,2024-06-15 14:06:29
88.8490666666667,-0.646666666666667,2024-06-15 20:40:29
88.8490666666667,-0.646666666666667,2024-06-15 20:40:30
88.8358666666667,-0.68085,2024-06-16 03:12:54
